order_id,order_date,product,category,price,quantity,region
8afbf8dc-f4d8-4216-a456-2bcb6c649e5d,2023-11-24,Air Conditioner,Home Appliances,374.33,8,Australia
c07fd278-24a0-4844-ac58-b8c628d649e9,2024-07-17,Running Shoes,Sports,376.89,6,Europe
f2309460-776d-495d-89f6-db4d33394302,2024-11-17,T-Shirt,Clothing,735.67,6,Australia
af7ff5d0-98de-443a-b86f-cfa8442da30c,2023-07-27,T-Shirt,Clothing,702.8,8,North America
ceee9418-3dc4-416a-ad6f-af41957e6d2a,2023-03-12,Moisturizer,Beauty,468.82,8,Asia
3cceca46-d0cc-4272-bb9e-500885f1ee31,2023-04-19,Smartwatch,Electronics,111.3,10,South America
e0a49a3d-7bac-489e-a6df-5c29fca6814a,2023-03-19,Smartwatch,Electronics,915.54,8,Australia
bbe1362c-ef31-4232-9390-4ec5643feb35,2024-03-21,Headphones,Electronics,847.33,7,Australia
0f0115fd-13fe-4695-805e-1b5f751c7e07,2024-12-01,Basketball,Sports,153.91,5,South America
ed314c47-c8c9-4a56-b75c-63c1113ada88,2024-05-17,Tennis Racket,Sports,597.13,2,North America
0bbcdf53-6678-4836-9d16-d696d84517ef,2023-11-15,Smartphone,Electronics,189.96,3,Asia
74b26826-16f0-44c7-aa62-5c2082f542b9,2024-04-27,Smartwatch,Electronics,293.57,8,South America
84c2e598-5de4-40b4-b0fd-944bb5a778e2,2023-02-11,Jeans,Clothing,203.69,2,Asia
c26d5907-1da7-4c3b-b88b-01a7cb0eae18,2023-08-24,Refrigerator,Home Appliances,330.11,9,South America
593c1d26-c25a-4b3e-a759-9449bc41c090,2023-03-01,Moisturizer,Beauty,347.7,9,Europe
41d74f08-2679-4e84-81a2-8dcd9c479fb6,2023-07-31,Sneakers,Clothing,725.57,2,South America
bc3bdbf6-e902-40e2-9f8a-2cfa0a09253d,2024-07-21,Jeans,Clothing,418.08,4,Europe
22af1a2b-c1d4-402e-968f-64967dab4af1,2023-11-26,Sneakers,Clothing,43.43,6,Australia
d2f96113-49c4-4060-ad24-1e2c108336f7,2023-02-21,Headphones,Electronics,419.05,2,Europe
598b2c37-c167-4056-9284-636291865a35,2023-04-22,Jacket,Clothing,474.58,9,North America
730c8310-f94d-4c82-bf17-989fccafe00d,2024-09-07,Moisturizer,Beauty,989.61,8,South America
64c78afa-7e4e-47ad-9834-f0ddbf3a307e,2023-04-05,Football,Sports,624.52,1,South America
ec256239-0545-4e9c-853a-44df228e276b,2023-11-24,Headphones,Electronics,936.34,8,North America
69b0a7c9-c8de-4088-88f0-1babbf2bf906,2024-12-16,Running Shoes,Sports,27.19,10,South America
310128e0-3ca0-4d59-8fca-4462b8e8c982,2023-09-03,Smartphone,Electronics,528.51,1,Australia
5f3fd874-7248-4242-a73c-c0ec21ec4cfc,2023-05-30,Microwave,Home Appliances,888.64,7,Australia
37a2e4d4-2efb-4819-ab04-80b957209407,2023-10-27,Air Conditioner,Home Appliances,616.89,1,Australia
dfbe3e20-6766-4a3e-93b2-2056581fc31b,2023-05-23,Smartwatch,Electronics,514.6,6,Australia
d221a2e9-c8cc-4d59-b782-6440c4a9f4ba,2023-11-14,Sneakers,Clothing,251.84,5,North America
b6e5202c-414a-4b31-9227-a810d7c14cb7,2023-11-24,Running Shoes,Sports,32.56,6,Europe
4c16a633-df6a-400a-bf6d-b15da2261cda,2023-05-30,Football,Sports,652.79,1,South America
e2943201-4d8e-4c49-b7b1-177b92bbd365,2023-04-16,Moisturizer,Beauty,112.56,1,Europe
16217483-1038-4157-ab8d-6223468460af,2024-01-10,Air Conditioner,Home Appliances,609.91,6,South America
e50fe500-0c5b-483e-9cd9-0e1f2fb37330,2024-09-18,Sneakers,Clothing,397.03,10,North America
e9c88254-abb6-4ab0-871e-5daed175dac7,2024-08-22,Basketball,Sports,909.06,1,South America
a5829b80-dd7c-4ff6-9c32-f381d92c0cd0,2024-03-03,Football,Sports,46.96,9,North America
d68ea7fc-d658-4bd6-b26a-4baf95497503,2024-03-26,Laptop,Electronics,886.51,8,North America
6768e5d6-10ca-470a-8b66-f6a0d17e62f0,2024-02-19,Vacuum Cleaner,Home Appliances,575.54,9,North America
8c8fa0fc-42fd-4878-811a-eb94d0ffc2d9,2024-01-15,Sneakers,Clothing,205.06,3,Europe
9e99877f-8c34-4778-9650-c8cf65bfc546,2024-02-05,Microwave,Home Appliances,92.55,1,Asia
a8d9b5e5-7f48-4c29-9a0a-dee7a568b91e,2024-05-29,Refrigerator,Home Appliances,452.17,2,Europe
b3faae6d-a452-429a-af46-59dc01c25212,2024-09-24,T-Shirt,Clothing,146.14,5,South America
86c19dec-a8b9-4b5d-af7c-ebd81bef8c19,2023-06-28,Running Shoes,Sports,227.42,5,South America
35211578-101e-4bd2-a7ad-748a858b1a39,2024-10-02,Perfume,Beauty,674.27,5,Europe
631e4439-7d70-4883-a54f-bd28d8ed8015,2023-12-08,Basketball,Sports,697.1,6,Europe
84b3d9d8-95c6-40f0-bbf3-63d17dd97034,2024-11-14,Football,Sports,497.14,7,South America
364a18e9-e446-49ac-a818-f60a12f19dfd,2023-04-22,Tennis Racket,Sports,241.05,4,South America
d46b192c-22c1-4954-80ed-d30a1c708eba,2023-03-31,Smartphone,Electronics,76.48,6,South America
8da7f575-4872-4801-abea-e338698d16ac,2023-08-22,Laptop,Electronics,867.45,2,South America
81c155cf-f319-4ae3-9a2d-fa371f978e09,2023-09-22,Microwave,Home Appliances,486.06,3,Europe
7bd01315-1a73-4b0c-83f7-1fbb3ba6713b,2023-07-27,Smartphone,Electronics,201.47,6,North America
1af939c6-2f1c-47a1-9a44-6745978b0a60,2023-03-28,Refrigerator,Home Appliances,31.6,5,Asia
de95d361-3b1e-45a3-a85c-f75d686111ef,2024-01-17,Headphones,Electronics,854.36,2,North America
32130b3c-0cdb-4ca7-9be0-744110840cc3,2024-11-13,Jacket,Clothing,580.35,5,Australia
c7df75b8-f554-4836-a831-be493f210919,2024-10-04,Running Shoes,Sports,80.16,2,North America
f9d00ea2-6eaa-409d-80dc-0f83bdc3c715,2024-07-21,Tennis Racket,Sports,755.86,1,Europe
5f87ac0f-e2b6-4625-8e0f-ee6048c03d6d,2024-07-09,Jacket,Clothing,555.75,3,Australia
b3e7662c-0a47-4e61-b4a0-15caaaca0612,2024-12-25,Sneakers,Clothing,560.71,3,Asia
59f260a3-275e-41ed-a4f0-fa0051d582d2,2024-10-21,Smartwatch,Electronics,830.18,1,Australia
340f4cca-1490-4f98-a42a-05e685026f20,2023-08-14,Lipstick,Beauty,659.39,9,North America
845f69ef-48d1-42d7-a234-17b13c3bd38b,2023-11-29,Laptop,Electronics,83.85,4,South America
977dddbf-ce38-41b0-a6f6-593bf1cc0069,2023-12-14,Shampoo,Beauty,228.39,2,Asia
cfd92334-f4fb-4eff-a3af-c03c3ca01988,2023-05-09,Shampoo,Beauty,843.11,8,Europe
5d7e37b8-7ef7-4847-b747-5db5a0c1b927,2023-02-26,Smartwatch,Electronics,480.54,7,Europe
903d7829-6ecd-42a3-a6a2-ca629e86642a,2024-02-10,Basketball,Sports,645.07,1,Asia
eb0f96f4-743e-49fc-88b5-5f491c091db7,2024-01-26,Smartwatch,Electronics,496.38,2,Australia
bfa8461c-9da5-4919-a861-d890760d1c27,2024-07-24,Laptop,Electronics,442.7,4,Asia
8a3f9c77-0e4e-48d9-840d-c6d5cba75b74,2023-06-02,Jeans,Clothing,318.61,10,North America
4bb4fcdc-16df-427d-8ff8-c7442dedc6a8,2024-11-07,Headphones,Electronics,325.66,5,North America
404e7c3f-bb72-42f5-a8c7-c5c83085326b,2024-07-19,Basketball,Sports,191.95,9,North America
e647be95-a5b8-4078-a769-b1bc11a685f2,2024-04-07,Tennis Racket,Sports,312.89,6,Europe
b3323c01-5617-4be7-98dc-4f079a49e848,2024-04-14,Refrigerator,Home Appliances,697.44,9,Europe
f9d7266c-7a18-4436-9736-424aa4bd1618,2023-09-09,Running Shoes,Sports,551.78,1,South America
4adbc366-b5d8-4605-968d-a0d67e660634,2023-07-21,Air Conditioner,Home Appliances,210.02,2,South America
337acfd7-c055-46f4-a8f3-3d905d36ecf4,2023-12-21,Refrigerator,Home Appliances,830.86,8,Asia
5d826770-1264-4e00-86c9-63b118e14c9f,2023-07-05,Sneakers,Clothing,931.14,8,South America
8b9b9fa7-e77e-49d1-b55c-903dab61ad09,2023-11-22,Vacuum Cleaner,Home Appliances,290.44,7,North America
356b7ca7-72ad-4a54-888f-8a84b17e411c,2024-03-06,Basketball,Sports,97.73,10,Asia
97936924-a902-4f75-b7a2-3d9e5bce0349,2025-01-12,Smartphone,Electronics,923.85,6,South America
1976fe54-580f-4a4e-8f68-8ff3906b9494,2023-09-17,T-Shirt,Clothing,455.13,8,Europe
09dd079c-b887-4703-9d75-d0efad11ad29,2024-03-04,Football,Sports,931.76,2,Asia
c74eb297-f628-4d01-b638-6d1c3296e712,2024-01-07,Laptop,Electronics,122.43,9,North America
e236f055-ec17-41ff-8835-69b95e00eb19,2023-11-08,T-Shirt,Clothing,261.71,1,Australia
aee37f2b-1be2-4173-ba8c-f016d7ad19be,2023-11-01,Smartwatch,Electronics,79.7,9,North America
81fb2f19-ba3e-4d4b-a52f-c8673dafdfaf,2023-09-11,Headphones,Electronics,925.2,6,South America
44ff84cb-cbf6-47ef-964e-4ef449cafc03,2023-04-08,Vacuum Cleaner,Home Appliances,822.44,10,North America
6a17dcfb-233a-415a-8ab4-293749a2752f,2023-03-14,Refrigerator,Home Appliances,820.6,10,Europe
98d486e6-28ec-4847-8569-73019f1218f4,2025-01-20,Lipstick,Beauty,71.46,1,North America
b0839f84-e183-464d-a366-ad188e72cc43,2024-02-14,Running Shoes,Sports,405.67,8,Europe
fcd87331-c70f-4cb4-ae7f-0b5607cee59a,2024-11-17,Smartphone,Electronics,956.47,3,Europe
476feb13-53d9-404b-b4b8-4f469820b981,2024-06-28,Microwave,Home Appliances,594.2,3,Asia
1ca2a000-8d3e-419a-805d-fbc67af9caba,2023-02-04,Perfume,Beauty,735.0,6,South America
cb560d49-fc69-45d0-85de-0c728c553488,2023-03-18,Microwave,Home Appliances,678.15,3,Asia
a5fb1542-34bc-490a-8e9a-2c4217c4381e,2024-09-10,T-Shirt,Clothing,601.88,6,Australia
f6633913-b714-412b-a520-d8b9b9e4aeed,2024-10-25,Smartwatch,Electronics,851.54,5,Asia
e613702d-dcf3-4f15-bf0e-e5a1a2a0a1db,2024-11-05,Microwave,Home Appliances,84.67,8,Europe
3a7477d6-502a-43f7-bc33-b16e229b8820,2024-01-12,Shampoo,Beauty,515.52,8,North America
7e43fcfd-a777-4f6c-92fd-c46e5c5fd903,2024-01-11,Sneakers,Clothing,43.5,6,Europe
693c0fa5-9eff-4ca3-b223-5a3f247dcb40,2024-01-08,Sneakers,Clothing,313.42,9,Europe
3e44dba6-624a-48cb-ac97-8c753f6a9a83,2024-04-27,Running Shoes,Sports,55.84,6,Europe
73ed4555-fea7-4902-bcb4-5119c5ef4239,2023-02-20,Jacket,Clothing,71.91,9,Europe
e8d935d2-50a8-4273-ada2-5ca6ff32319b,2024-03-04,Refrigerator,Home Appliances,709.25,8,South America
875921d5-c09e-4b1e-8b32-e0259b7a0124,2023-10-25,Moisturizer,Beauty,472.61,5,North America
71098d58-da61-4871-a586-c1710d320b0d,2023-06-26,Shampoo,Beauty,35.08,9,Asia
e7aca134-f38c-46e8-a8b4-7c3df3f93dfe,2023-12-27,T-Shirt,Clothing,692.14,10,Australia
939f8c8a-840e-42ea-9f3b-c744024bfe38,2023-12-06,Vacuum Cleaner,Home Appliances,197.29,5,South America
a3726986-d2d5-4f7c-8a50-eba160dba3dd,2024-08-22,Jacket,Clothing,725.73,4,North America
65167ecf-52ec-4f64-8aef-105394bf9c3b,2023-12-07,Tennis Racket,Sports,288.57,8,Australia
fe0daf6d-899d-4172-a1d0-6ea133b5a3d9,2024-11-25,Running Shoes,Sports,245.09,7,South America
cf326080-bcb2-4ace-8f98-3dc4887db380,2023-04-08,Headphones,Electronics,342.2,8,Asia
c38127fe-e070-456d-922c-8bf4c1f8f934,2024-12-16,Refrigerator,Home Appliances,997.16,9,Australia
98400eff-b141-4d40-a29f-54c2852d33f4,2023-12-20,Smartwatch,Electronics,183.22,10,Asia
c6cc31cc-a82e-4f51-8400-85e34051ec64,2024-05-25,Jeans,Clothing,595.03,2,Asia
bad1459e-3742-499c-a97e-c8942f3705f3,2023-03-07,Perfume,Beauty,562.81,9,Europe
ec158b44-a9d7-4283-9736-ac13d9da27c0,2024-04-03,Laptop,Electronics,512.33,6,Australia
7705fa43-bef2-4155-a8bc-cb71f2613a12,2024-10-31,Vacuum Cleaner,Home Appliances,460.49,2,South America
19665edf-533c-4485-ab65-54b7959b30f1,2024-05-18,Jacket,Clothing,744.3,1,North America
41316170-dc81-4ef0-9a03-5cc354a58308,2024-06-24,Jeans,Clothing,237.83,10,North America
54ef6173-5678-4c0c-93b7-163417174905,2024-08-30,Vacuum Cleaner,Home Appliances,985.12,4,North America
2c216459-1c6a-401a-a588-6f01d4f9eb17,2024-09-24,Air Conditioner,Home Appliances,438.51,2,North America
bdce4a00-cd8a-43af-a4dd-91e24ebeae4a,2024-04-01,Smartphone,Electronics,667.22,1,Europe
58ae01f9-36c7-4feb-b0f1-488e69d794e6,2024-12-19,Perfume,Beauty,631.59,10,South America
689bcc49-6554-4fc0-a9c1-a2b941283c66,2023-03-22,Laptop,Electronics,566.16,2,Europe
1b91ea91-b15f-4674-86ed-2aebf9d4dfaf,2024-09-13,Headphones,Electronics,526.01,4,South America
1aa65622-ef13-46d5-bca0-3fd2f14669aa,2024-04-30,Sneakers,Clothing,806.36,8,South America
2366cee4-e218-489a-a2d6-70284e60a179,2024-09-04,T-Shirt,Clothing,638.65,5,North America
e0a70883-65ad-438b-af85-832ba4f639f0,2024-03-24,Laptop,Electronics,818.6,4,South America
03e16f02-f2c2-40c1-9216-2205973c39b1,2024-11-03,Shampoo,Beauty,196.44,7,Europe
030eb7f6-a44c-49f6-9f21-4ca1baa4b242,2023-10-09,Smartwatch,Electronics,324.42,9,Europe
ff7229ab-e11e-49f2-ba84-45ccfa6a166d,2024-10-02,Laptop,Electronics,130.07,3,North America
40d5c8e7-e5ba-49c0-a1a6-b1589f81edf8,2024-04-23,Jacket,Clothing,159.27,8,Asia
04eb1c81-6dae-4528-84ae-094e5930accf,2025-01-15,Tennis Racket,Sports,81.39,3,North America
4325db3f-f4cf-4565-a88d-915f5fa36b98,2023-12-15,Moisturizer,Beauty,394.79,9,Asia
a75bc2e3-6168-4278-b048-e427415afda5,2023-06-07,Laptop,Electronics,321.12,3,Europe
a40b5c8e-5a5e-46a4-a4d0-9634c286b7d3,2024-03-03,Perfume,Beauty,732.02,9,Australia
7a2f456b-5127-47b1-9686-b53db58d7631,2024-01-10,Tennis Racket,Sports,990.44,10,Asia
91e0716c-cc98-46d1-be24-8c26979c6352,2024-08-10,T-Shirt,Clothing,231.77,9,Asia
552cfd37-6586-4778-8ed2-61dc55712f0b,2023-04-10,Lipstick,Beauty,82.4,10,Europe
47854f6a-d20e-4d82-9008-1f89ee5b35f7,2023-05-14,Jeans,Clothing,608.97,6,Europe
fb89599c-7a89-44ec-976d-02650c7f8220,2024-11-03,Football,Sports,973.82,4,Europe
3e3f03a2-be28-4288-9c6b-22bab055f8d1,2024-01-23,Smartphone,Electronics,381.52,6,Asia
fac7bd41-7a94-4fd2-addf-3c0f1ea6483d,2023-05-22,Moisturizer,Beauty,794.77,9,South America
a385fe45-e613-491b-8894-570f51195f41,2024-05-05,Moisturizer,Beauty,19.91,10,Europe
82b4d425-99a5-4e09-a9d1-7679a401348b,2023-02-12,Running Shoes,Sports,987.1,9,Europe
9e491e42-b392-4c13-a43c-3a2c8cbcc687,2023-04-21,Jeans,Clothing,913.57,7,Australia
f1bf133d-0129-48ab-ae78-540f3c28a655,2023-09-28,Perfume,Beauty,219.5,2,Asia
73d72004-e84a-4727-93b3-e88ea02eca54,2024-02-03,Tennis Racket,Sports,282.5,1,South America
5b956c5d-5c9e-49fd-aec4-4b065399f136,2023-05-14,Shampoo,Beauty,944.3,10,South America
95bf2311-ba65-49ae-a2e4-f00f1ebc7736,2025-01-04,Running Shoes,Sports,209.52,7,Asia
b77240cb-84b4-4150-8589-5e6669edf92b,2023-07-23,Refrigerator,Home Appliances,914.76,6,Australia
3a5610fa-e6be-4eb6-b29f-a6135d24e9e2,2024-10-25,Tennis Racket,Sports,579.62,2,North America
6305b36c-5ece-4801-90e6-60a3fcd325f6,2024-03-27,Moisturizer,Beauty,997.68,6,South America
206ed8af-9c40-4257-a91c-dd4182e7f026,2024-03-31,Perfume,Beauty,682.04,10,North America
2d3dae7d-8617-47a5-a898-ab36049a1906,2025-01-03,Jeans,Clothing,299.85,9,South America
7739059c-632a-4c7e-802e-f4b05d942674,2023-03-08,Basketball,Sports,921.56,5,Asia
0963803f-5218-44b6-b3f1-c2557ef7dac6,2023-05-08,Laptop,Electronics,623.18,9,North America
64193709-e426-4df0-a4ad-3b07f32dbc93,2023-04-22,Jeans,Clothing,314.06,7,North America
539e2151-366a-4721-b4be-8d8e8955756b,2024-11-08,Tennis Racket,Sports,977.89,8,Australia
57e5e56c-6c6d-4d9b-ad89-cfcb8d66d310,2024-05-14,Shampoo,Beauty,988.81,2,North America
9c7f6e3c-50db-48ab-a6ce-fde720c72751,2024-02-02,Tennis Racket,Sports,829.06,10,Europe
47508f20-bf7e-43c8-82a4-ef89dd301345,2024-01-08,Perfume,Beauty,710.07,10,Australia
8cd6efd5-63bd-465d-bd39-fa8963f95678,2024-07-09,Refrigerator,Home Appliances,988.01,1,Australia
c1402f16-572e-4750-b8cc-a2443ed489ec,2023-12-04,Tennis Racket,Sports,722.36,4,Europe
d15df559-1f67-47b4-80ea-ebab6bbc970f,2024-08-08,Headphones,Electronics,999.62,3,Europe
1713816e-10ea-49e5-8fd6-7750351d47ba,2023-07-07,Tennis Racket,Sports,544.66,4,Australia
0f7bd90f-c772-4f1c-8bf1-8e4813a6fc98,2023-04-23,Smartphone,Electronics,778.54,6,Australia
3039e74b-5f98-465a-a40c-bf80193cc325,2023-03-18,T-Shirt,Clothing,649.61,7,North America
27f82a70-f670-4055-b93c-b433b0817779,2024-04-10,Sneakers,Clothing,999.75,5,Europe
b06246ea-0d5a-4bc7-9697-6489da517013,2023-12-18,Smartphone,Electronics,70.68,8,North America
37e4e513-f254-4846-a8ca-153d972cd6cd,2024-02-22,Shampoo,Beauty,902.57,7,Asia
22a9d52c-b723-4098-a37c-38a7fdeb49be,2024-02-03,Moisturizer,Beauty,490.28,8,South America
af124de6-8630-4bf5-b7c0-93d7850478da,2023-10-24,Microwave,Home Appliances,963.45,3,South America
3c92d606-f8cf-4505-b28e-02f6512950a2,2024-03-01,Laptop,Electronics,448.36,4,North America
0a5f398d-565d-48d4-986c-441205e6e8ee,2024-03-21,Vacuum Cleaner,Home Appliances,87.62,4,North America
ea3f2c9d-fb31-4e99-b166-8adc7a055e4b,2023-08-17,Smartphone,Electronics,591.41,4,Asia
45579bc6-1954-4d36-9684-27516eeb42b1,2024-06-29,Jacket,Clothing,407.67,4,South America
a4f8faf3-27a4-495c-85ab-19f18e410591,2024-03-22,Smartphone,Electronics,904.35,3,North America
0bbb5e7c-426c-47a4-8cdd-f6e991f8e1d6,2024-05-19,Basketball,Sports,995.13,4,Europe
864bbf07-a772-4a46-bec8-14c576779dab,2024-08-28,Microwave,Home Appliances,307.62,6,Asia
e913767e-12dc-4346-95c2-35c698b76a4e,2023-10-20,Perfume,Beauty,78.88,10,Europe
5144913d-64a8-4968-bdb7-6724dff569d5,2024-11-27,Laptop,Electronics,117.92,2,Asia
371708bf-9531-4bf1-9685-3797f5d72054,2024-07-25,Headphones,Electronics,190.73,1,South America
d655c6be-b110-4870-84b7-275eeed9b200,2023-08-16,Moisturizer,Beauty,888.27,4,Australia
12dd42f6-f70d-43bd-b514-5e64a2e5b845,2023-07-13,Shampoo,Beauty,21.07,6,South America
76ec6c21-55bc-408c-a839-1347f1cac454,2023-02-19,Perfume,Beauty,311.35,8,Australia
e982bf0c-b81e-4585-8901-c2a96d595598,2023-10-18,T-Shirt,Clothing,811.78,1,Asia
90401174-684e-4de3-9459-f699391bf51c,2024-10-29,Refrigerator,Home Appliances,500.28,8,South America
10240cce-52a9-437c-93ca-5fc0cd4e0d99,2024-09-25,Jacket,Clothing,455.1,9,Asia
982feeaf-188f-4c7b-b2ff-8f667cf39400,2024-01-26,Perfume,Beauty,392.42,2,North America
035ca9f7-eca9-4109-b6b9-bf83055ab257,2024-07-03,Perfume,Beauty,800.23,8,Asia
a83c0df7-ddd2-4e73-894b-2705e50f58cc,2024-07-06,Smartwatch,Electronics,619.68,1,Europe
4757a8fc-ba2d-444d-9a3e-05a0302a9347,2024-03-26,Football,Sports,26.32,9,South America
58ef819e-e2a9-4ff8-baa8-8dd33942b95b,2024-06-09,Headphones,Electronics,564.15,7,South America
258133f4-febf-4117-abc1-9d8df7cf4315,2023-10-07,Vacuum Cleaner,Home Appliances,853.2,6,South America
b9be0c18-87a8-47ca-8358-7c998cdec949,2023-08-13,Jeans,Clothing,714.88,4,North America
a43454fb-e1c3-4a8d-af5b-d189f45200be,2024-07-07,Tennis Racket,Sports,582.69,5,Australia
3251f203-1918-4c2f-8f73-b217c32eae87,2024-03-18,Tennis Racket,Sports,106.19,10,Australia
55e15de4-6e15-42ca-bf18-c9cc0fc342ae,2023-10-16,Lipstick,Beauty,132.18,10,Australia
c94a3980-cbce-481d-855c-867285b97baf,2024-05-31,Perfume,Beauty,428.11,6,North America
a2ae000e-d609-4789-8c3d-d76ed9769464,2023-10-20,Basketball,Sports,353.6,9,Australia
9073724c-a94a-4e68-a7e3-f938d2bb027e,2023-07-17,Sneakers,Clothing,373.47,6,Europe
5997b167-0fb2-4073-a3b4-a9dcb2c1552f,2023-12-02,T-Shirt,Clothing,631.61,3,South America
018f3aa9-626c-4b78-8d40-24a82a73729d,2023-08-09,Moisturizer,Beauty,337.66,9,Australia
4afce1d4-5de5-4355-8a89-0b6b91102677,2024-07-20,Running Shoes,Sports,959.85,5,Asia
6a46f660-5303-4169-aefa-c404a1daa064,2024-04-07,Tennis Racket,Sports,466.28,4,Asia
c66cf64c-8012-4968-9cfe-bc659b9200ab,2023-06-21,Smartphone,Electronics,20.97,6,South America
6004ad89-f338-44a2-abdf-f5e74158f772,2024-10-27,Air Conditioner,Home Appliances,600.47,4,North America
2bbe6b34-0fbf-4ea2-a308-30aaf193e464,2024-08-17,Refrigerator,Home Appliances,363.02,3,North America
ef7dba78-58c6-44ed-853b-0b84051f3721,2023-09-28,Shampoo,Beauty,394.34,6,Australia
e2aa2de0-7e16-432d-8626-f8c12f85c7cd,2023-03-14,Basketball,Sports,904.78,3,Australia
913c9b05-6d10-4bd2-ab5d-598a2640d3ce,2023-06-13,Football,Sports,478.86,10,Australia
b789142d-0cf8-41f9-8704-d22fda7bb980,2023-11-02,Vacuum Cleaner,Home Appliances,345.39,1,Australia
ef5a0075-fa1e-4919-b678-9ed6b40cac97,2024-04-18,Shampoo,Beauty,173.95,7,Asia
9e2ed387-d593-4402-9260-a8230aa7c22d,2024-11-23,Moisturizer,Beauty,423.71,6,South America
42e06383-8567-4634-b4a5-a956ee29a60e,2023-03-21,Sneakers,Clothing,563.2,10,South America
0bf6b4d2-acdb-45ae-94fb-6e75b7825b6a,2023-04-14,Football,Sports,610.07,4,North America
d4786cab-eb54-4b3b-80e9-5db46944b8ce,2023-05-06,Running Shoes,Sports,686.78,5,Australia
0624b570-d7be-4510-ae83-898b07649774,2025-01-09,Tennis Racket,Sports,991.86,6,South America
925d22e7-0eb0-419a-91fd-27827d086fb3,2024-02-03,Headphones,Electronics,52.46,2,Asia
bf7f6589-76bf-434b-9791-1fe0d793b200,2024-10-26,Shampoo,Beauty,758.77,9,Europe
3eed33c6-712e-41e4-a78c-420ec1689431,2024-07-22,Basketball,Sports,306.47,1,Europe
6edf7f56-7cbf-4b39-9f25-83101e4c90a0,2023-06-10,Headphones,Electronics,308.47,10,Asia
a887f22a-bfb1-4360-abff-b655fe0f2d0e,2024-06-26,Basketball,Sports,564.59,6,Australia
f0c782d0-658b-4c4c-a0bd-3990d7678980,2023-09-02,T-Shirt,Clothing,320.36,5,Asia
683cb3af-78ef-42c0-8f1d-75eaf1cb5df0,2024-01-29,Football,Sports,462.85,7,Australia
0927501c-4eac-4aca-9da2-a01ead55de5d,2023-04-06,Lipstick,Beauty,946.48,1,South America
75d422ac-a111-41d8-ab8d-919b97c328ce,2024-02-27,Tennis Racket,Sports,790.8,4,Europe
76f14a29-5a21-48d5-91a7-91e9987d1de0,2024-04-12,Jacket,Clothing,669.84,3,Australia
4ef6570a-9627-42ac-b545-1e8ba384b753,2023-07-10,Jacket,Clothing,361.76,2,Europe
cdce5e7b-9610-4212-89bd-f7a305f6b140,2023-06-14,Tennis Racket,Sports,264.72,3,Asia
8f3aed15-3642-4c42-bd62-8d593d4b1cd8,2023-12-09,T-Shirt,Clothing,230.47,4,North America
3e58bdd8-0840-4fd2-a460-a9d0664018c7,2023-05-28,Jeans,Clothing,940.91,5,North America
8f53f652-90a1-42e0-ad30-632b57ab4ca7,2024-09-30,Tennis Racket,Sports,340.06,4,North America
a47c3c2c-566c-4088-96a4-6630bd331be7,2024-07-14,Basketball,Sports,529.47,2,Asia
89e196af-3e6f-4b44-826a-0494eef1d320,2024-12-31,Lipstick,Beauty,966.15,3,North America
4cd182a1-1b0e-4c2e-a56d-7633f5b39cd7,2023-09-26,Jacket,Clothing,963.72,8,South America
7753e234-88fa-463e-948e-f357e6720bdc,2024-02-13,Refrigerator,Home Appliances,596.58,1,Europe
ecf29e55-b4b2-4c81-bb5a-66b0168383f6,2023-08-30,Refrigerator,Home Appliances,594.37,7,Australia
e6bcc563-8546-434f-8f71-55c13b281f00,2023-10-02,Lipstick,Beauty,342.55,5,Asia
a2813a57-6233-4f65-80ce-7efb5d93e6ca,2024-05-23,Smartphone,Electronics,600.92,10,Australia
9f3c8b60-304c-4e88-953e-72b2fa2c49f8,2023-07-08,Running Shoes,Sports,165.26,8,Asia
8997a05a-d74f-48ac-9b3a-0a6e1160632b,2024-04-19,Perfume,Beauty,718.27,8,Europe
3cf0a9d6-68c2-4cd5-9559-053f0971357c,2024-12-14,Football,Sports,630.22,1,South America
53ed3d76-f9b0-4702-a476-b8ef60e6b233,2023-02-05,Jacket,Clothing,186.9,7,North America
cc698dd4-8388-418c-ab53-ec52d844c290,2023-08-15,Refrigerator,Home Appliances,310.55,9,North America
9ea3b407-fcfa-48e5-81b8-0491410b8fba,2024-06-25,Sneakers,Clothing,21.98,5,North America
21d858f2-e87b-4722-aa24-6c3ff37a0c35,2023-08-21,Shampoo,Beauty,575.9,3,South America
84066d6c-8038-4c63-af53-30107fc3386a,2023-06-20,Laptop,Electronics,260.02,2,North America
f3e6d177-e707-4a88-a264-3717bfa037ab,2024-07-11,Jeans,Clothing,372.24,6,South America
14933d5f-39b7-43ca-8c6a-09e22f45c88e,2024-08-16,Moisturizer,Beauty,614.41,7,South America
93f5204a-ef43-4968-b7fe-07dc7a9da437,2023-03-29,Tennis Racket,Sports,715.37,2,North America
d4f7dbc6-b666-4452-a44d-e86d09e203af,2024-10-18,T-Shirt,Clothing,707.68,2,Australia
87ac1a2d-9f39-43ec-b7d3-74f768d6133d,2024-06-26,Air Conditioner,Home Appliances,954.79,6,Europe
690c79b1-fe6f-4d58-a638-00e125a050ce,2023-04-07,Vacuum Cleaner,Home Appliances,629.3,8,Australia
07c6dff6-a55c-49ea-bcc6-14e81587d3dd,2023-03-13,Refrigerator,Home Appliances,299.15,3,North America
